FileName, x_y_width_height(weight)
../Images/Test/img001.jpg,138_156_113_226,
../Images/Test/img002.jpg,297_422_98_195,
../Images/Test/img003.jpg,1099_145_176_352,447_137_85_171,637_168_73_146,1148_333_73_145,
../Images/Test/img004.jpeg,
../Images/Test/img005.jpg,638_222_67_134,593_227_140_279,
../Images/Test/img006.jpg,735_22_72_145,823_159_69_138,
../Images/Test/img007.jpg,
../Images/Test/img008.jpg,164_369_100_201,1080_192_107_214,1464_246_108_217,1417_474_134_266,1299_579_135_270,1882_698_124_248,1071_1070_125_249,0_698_113_283,278_947_140_280,399_62_84_168,141_321_78_156,462_184_101_202,
../Images/Test/img009.jpg,236_700_69_137,30_138_401_765,582_92_96_192,294_231_142_284,542_373_144_288,912_397_79_158,
../Images/Test/img010.jpg,0_210_33_134,292_268_69_137,429_163_100_201,
../Images/Test/img011.jpeg,531_422_111_218,30_339_72_144,777_280_83_166,
../Images/Test/img012.jpg,304_31_187_375,96_308_74_146,1027_416_90_180,
../Images/Test/img013.jpg,69_161_155_309,784_10_170_340,94_289_75_150,812_0_104_201,503_182_77_154,
../Images/Test/img014.jpg,582_78_67_134,63_253_81_162,
../Images/Test/img015.jpg,346_129_89_178,
../Images/Test/img016.jpg,96_177_117_233,212_202_72_143,478_266_66_132,224_334_67_134,437_335_69_138,548_366_66_132,817_391_68_136,1200_409_78_156,
../Images/Test/img017.jpg,1014_126_73_146,1092_376_74_148,825_79_86_172,
../Images/Test/img018.jpg,389_115_147_294,848_275_170_340,4_84_205_410,515_131_255_510,326_265_239_455,168_64_236_472,852_350_76_151,981_174_80_160,
../Images/Test/img019.jpg,766_385_66_131,492_552_73_146,909_435_115_230,1648_775_121_242,879_756_87_173,1483_605_78_154,
../Images/Test/img020.jpg,825_375_86_172,
../Images/Test/img021.jpg,723_66_167_335,798_126_70_140,987_64_256_513,927_113_126_253,901_127_82_163,559_325_72_143,599_106_86_172,0_342_72_164,204_161_86_172,38_246_87_173,
../Images/Test/img022.jpg,476_251_71_141,368_457_77_139,381_119_75_150,
../Images/Test/img023.jpg,662_362_66_131,189_207_109_217,
../Images/Test/img024.jpg,54_136_102_186,4_54_112_223,
../Images/Test/img025.jpg,420_332_137_274,512_289_69_138,917_301_68_136,0_467_56_224,22_217_138_275,
../Images/Test/img026.jpg,978_64_62_223,
../Images/Test/img027.jpg,923_4_152_305,
../Images/Test/img028.jpg,76_58_182_364,366_236_69_137,465_273_83_166,
../Images/Test/img029.jpg,465_287_73_146,303_106_103_205,
../Images/Test/img030.jpg,814_125_94_188,1028_362_102_204,722_223_126_251,
../Images/Test/img031.jpg,85_36_197_394,429_339_76_152,
../Images/Test/img032.jpeg,224_103_68_136,279_95_76_151,141_108_73_147,902_33_138_536,
../Images/Test/img033.jpg,
../Images/Test/img034.jpg,114_726_209_417,1346_432_74_148,1112_124_126_251,1602_148_103_206,229_441_115_230,1434_609_110_220,1784_148_170_341,796_467_85_171,323_790_88_175,
../Images/Test/img035.jpg,
../Images/Test/img036.jpg,
../Images/Test/img037.jpg,159_0_68_129,30_21_73_146,
../Images/Test/img038.jpg,0_36_41_141,151_43_72_134,
../Images/Test/img039.jpg,572_171_91_181,
../Images/Test/img040.jpg,271_5_65_130,586_472_74_148,
